OBJECTID,old_collision,pedes_collision,gridid,Shape_Length,Avg_price,Avg_SKY,Avg_VEGETATION,Avg_BUILDING,Avg_ROAD,Avg_SIDEWALK,Avg_VEHICLE,Avg_armchair,Avg_bench,Avg_building1,Avg_fence,Avg_light,Avg_plant,Avg_poster,Avg_signboard,Avg_stairway,Avg_streetlight,Avg_traffic_light,num_park,num_store,num_supermarket,num_foodmarket,num_superfoodmar,num_traffic,num_bank,num_school,num_residential,num_agingfaculty,num_hospital,num_drugstore,num_clinic,num_streetgov,Avg_old,Avg_total,Avg_carNumAll,Avg_landuse_green,num_market,landuse_commercial,landuse_estates,landuse_estates_new,landuse_estates_old,landuse_estates_villa,road_width,min_lanes,lanes_wide,speedlimit,num_junction,num_subbus,num_hos_cli,len_x_car,OBJECTID_1,POINT_X,POINT_Y
868,0,0,3.10E+11,73.04536691,47760.96429,0.337366676,0.11001606,0.205785751,0.122758675,0.01583004,0.054056358,0,0.0000233,0.205785751,0.001397896,0,0.018583298,0,0.0011446,0,0.000378227,0.000402069,0,8,2,4,6,45,4,2,20,0,1,1,3,3,32.20689655,105.8965517,875.25,50797.76839,6,0,463713.5925,463713.5616,0,0,9,3,3,60,2,42,4,63932.95739,868,13517423.57,3661948.279
806,5,1,3.10E+11,200.000057,39907.86207,0.194936752,0.141439533,0.222614574,0.119176769,0.030326176,0.013131046,0,0.0000421,0.222614574,0.019111633,0.0000131,0.017582035,0,0.001434803,0.000142002,0.000388908,0.000507355,2,9,1,3,4,68,11,0,16,1,2,0,1,5,34.32352941,117.6386555,1962.25,42921.74418,4,5405.373298,466607.0587,466607.0041,0,0,9,3,3,40,1,33,3,392450.1118,806,13513352.12,3661368.135
229,0,0,3.10E+11,200.0000481,41669.63636,0.277030468,0.378181934,0.140429497,0.084121227,0.057617664,0.001197338,0,0.000000477,0.140429497,0.00000715,0,0.005164623,0,0.004125118,0,0.001053333,0.000415802,2,23,6,8,14,73,5,8,18,0,2,9,1,2,29.30810812,107.1513514,252,33756.11563,14,0,467234.3921,467234.3747,0,0,6,2,3,40,0,22,3,50400.01212,229,13510887.88,3660735.082
548,0,20,3.10E+11,200.0000323,37798.05,0.241447767,0.354693413,0.171626409,0.088932673,0.029611588,0.040288607,0,0.000000954,0.171626409,0.000234604,0,0.004034996,0,0.00568517,0,0.001344681,0.001267115,0,21,7,10,17,41,14,4,20,0,3,5,0,2,36.02145923,129.8583691,318,0,17,104861.3355,468717.8514,468717.8437,0,0,6,2,3,40,1,56,3,63600.01027,548,13514183.84,3660217.461
840,2,0,3.10E+11,200.0000088,41803.02564,0.33276701,0.213198185,0.21680975,0.177638054,0.030679226,0.01920414,0,0,0.21680975,0.001097202,0,0.011968136,0,0.000654221,0,0.000705719,0.00033617,0,24,7,10,17,34,15,5,21,0,3,6,0,3,39.22519083,135.778626,948,0,17,73673.43176,472649.2946,472649.2743,0,0,9,3,3,40,1,27,3,189600.0083,840,13516762.74,3662495.927
596,0,0,3.10E+11,200.0000049,37753.5,0.428239822,0.190669696,0.163555781,0.141571999,0.035365105,0.029061953,0,0,0.163555781,0.000709534,0,0.01153787,0,0.004199346,0,0.000413577,0.000179291,0,4,0,1,1,11,1,0,7,1,3,1,0,0,28.24309393,111.441989,170,25143.97919,1,48788.27635,474300.9678,474300.9402,0,0,6,2,3,40,1,52,3,34000.00083,596,13509086.39,3660919.243
640,1,0,3.10E+11,200.0000042,34404.94118,0.567174673,0.110531569,0.048891783,0.164543867,0.010482311,0.055016041,0,0,0.048891783,0.012650013,0,0.002133369,0,0.005529642,0,0.001342535,0.00029397,0,10,1,1,2,28,5,0,4,0,0,1,0,0,37.97206703,130.8994413,350,13762.92152,2,48788.27635,479008.7783,479008.7339,0,0,6,2,3,40,1,67,0,70000.00147,640,13509340.4,3661217.261
666,2,4,3.10E+11,199.9999561,41353.41026,0.426057816,0.048944155,0.30126667,0.17031765,0.007966359,0.031028112,0,0,0.30126667,0.003749847,0,0.024677277,0,0.004514058,0,0.000389735,0.000638008,0,25,8,15,23,30,15,5,22,0,5,6,0,2,37.93656716,134.0858209,2735,0,23,81368.08382,482775.2859,482775.2826,0,0,9,3,3,60,1,45,5,546999.8799,666,13514429.94,3660371.838
573,0,1,3.10E+11,252.0839536,41673.57895,0.416039467,0.225926638,0.122609615,0.146333694,0.024344921,0.022161961,0,0.000495672,0.12002182,0.011706352,0,0.003293276,0,0.000136852,0.000607014,0.000205994,0,1,26,5,9,14,75,6,8,17,0,2,8,1,2,31.16203704,112.4814815,224,24979.81679,14,0,484002.9035,483596.5877,0,0,6,1,3,40,2,51,3,56466.80561,573,13510821.22,3661020.506
824,0,2,3.10E+11,199.9999836,49922.28571,0.201429844,0.068488836,0.309604883,0.117656231,0.023060799,0.0302279,0,0.000205994,0.309604883,0.016091585,0,0.009626865,0,0.000566483,0,0.000426054,0,0,8,3,6,9,35,5,5,24,0,1,4,3,2,29.35585584,101.4414414,53,42457.44749,9,15551.84174,485607.2905,485607.2813,0,0,7,2,3.5,40,1,37,4,10599.99913,824,13516675.13,3662026.131
1191,5,0,3.10E+11,200.0000826,48404.3125,0.244018988,0.060806968,0.222744682,0.092298768,0.034871275,0.004742536,0,0.00005,0.222744682,0.021662625,0.00000052,0.012880932,0,0.001440568,0.00000936,0.000405312,0,0,8,3,4,7,29,4,4,22,1,0,1,3,2,29.06511628,102.7813954,2216,44040.74795,7,0,486419.68,486419.6717,0,0,12,4,3,60,0,37,3,443200.183,1191,13512753.88,3661360.064
563,0,0,3.10E+11,199.9999623,37207.07143,0.451615334,0.125493685,0.190498034,0.136726697,0.024849256,0.03153038,0,0.0000528,0.190498034,0.010260264,0,0.005201022,0,0.004526138,0,0.0006965,0.000787099,0,11,2,0,2,41,5,1,7,1,1,2,0,2,39.46116505,132.9174757,141,487.8705116,2,3939.331869,491131.9775,491131.9565,0,0,6,2,3,40,1,41,1,28199.99468,563,13509742.31,3661606.826
521,2,2,3.10E+11,200.0000196,39451.75,0.208313465,0.381385326,0.195647717,0.131584167,0.03675127,0.010199547,0,0.000606537,0.195647717,0.000229836,0,0.013034821,0,0.002593517,0,0.001223564,0.001862526,0,23,6,10,16,34,12,4,21,1,3,5,0,2,37.13360323,131.9190283,687.5,0,16,98041.55691,491132.4717,491132.4948,0,0,6,2,3,40,1,52,3,137500.0135,521,13514126.04,3660279.915
1190,3,0,3.10E+11,199.9999447,48543.87879,0.203213692,0.130493424,0.201314493,0.120587869,0.029729063,0.012020978,0,0.000557813,0.201314493,0.014342135,0.0000121,0.02528286,0,0.001530474,0.0000102,0.000359275,0.00000486,0,8,2,4,6,35,5,4,24,0,1,1,3,4,31.01818182,105.6954546,2412.666667,50164.78603,6,0,493131.5749,493131.5621,0,0,12,4,3,60,1,33,4,482533.2,1190,13512553.98,3661351.674
877,0,5,3.10E+11,129.0425199,47349.03571,0.338606262,0.182779121,0.200246811,0.143274117,0.030963326,0.024875641,0,0.000032,0.200246811,0.00298748,0,0.010211754,0.000114059,0.003290749,0.0000395,0.000367355,0,0,9,2,4,6,57,4,2,18,0,1,1,3,4,33.2897196,108.9065421,1351.5,48384.9623,6,0,493480.0315,493479.9763,0,0,12,4,3,60,2,47,4,174400.9656,877,13515399.84,3658591.464
1219,0,0,3.10E+11,199.999988,38086.61111,0.400755564,0.014918963,0.363361041,0.136191368,0.006132126,0.069775581,0,0.0000277,0.363361041,0.001264254,0,0.00347805,0,0.000746727,0,0.0000655,0.0000118,0,22,2,3,5,48,5,2,12,1,1,5,1,3,37.18103448,128.0948276,392,16824.84199,5,0,502109.1919,495326.1023,0,0,6,2,3,40,1,34,2,78399.9953,1219,13510221.94,3661539.198
704,0,1,3.10E+11,200.0000466,41114.63158,0.344619751,0.141340574,0.27578036,0.17183876,0.019471804,0.036742846,0,0,0.27578036,0.002194722,0,0.0000175,0.0000105,0.002035459,0,0.000068,0,0,26,4,8,12,64,5,7,18,0,2,11,1,4,35.78861788,120.898374,1352,13824.38325,12,0,500167.3855,496482.8445,0,0,6,2,3,60,1,41,3,270400.063,704,13510613.11,3661211.169
554,0,0,3.10E+11,158.4194757,44442.04762,0.401114941,0.242826462,0.117518902,0.153916359,0.029902935,0.026841164,0,0,0.117518902,0.001749039,0,0.009261608,0,0.001980782,0,0.000353813,0.000713825,0,18,3,17,20,58,3,4,22,2,3,3,1,2,28.49253731,95.00497512,145,15875.39214,20,784.7084569,497566.6469,497566.6513,0,0,6,1,3,40,1,18,4,22970.82398,554,13509836.34,3659845.72
686,0,0,3.10E+11,10.46065354,56036.46154,0.461373329,0.13781929,0.133887291,0.220113754,0.0060215,0.031723976,0,0,0.133887291,0.001667976,0,0.000716209,0,0.0014925,0,0.000463486,0.0000668,0,5,2,6,8,27,8,2,8,1,0,3,1,0,45.04545456,187.6909091,0,0,8,0,498663.9917,498663.9818,0,0,6,2,3,60,1,48,1,0,686,13512779.11,3660787.714
279,3,1,3.10E+11,199.9999691,47620.20588,0.370695538,0.125603994,0.14097627,0.177777608,0.017026795,0.038222101,0,0.0000036,0.14097627,0.004069222,0,0.00856177,0,0.001628876,0,0.000508944,0.00109058,0,10,2,5,7,54,5,4,27,2,1,2,3,4,30.61603375,104.0548523,1044.125,50240.21611,7,0,503519.0429,503519.0172,0,0,9,3,3,60,3,46,4,208824.9677,279,13515556.43,3658478.359
622,0,1,3.10E+11,199.9999753,53864.125,0.258850098,0.380462329,0.143858274,0.10478433,0.0321064,0.003033956,0,0.0000162,0.143858274,0.039931933,0,0.000517845,0,0.00040404,0,0.000314713,0,2,14,4,5,9,51,3,4,17,1,2,2,0,4,27.66808509,103.2212766,1128,79785.60833,9,58774.43962,504296.9884,504296.9968,0,0,6,2,3,40,0,48,2,225599.9721,622,13512739.31,3659308.635
228,0,1,3.10E+11,199.9999686,42252.69231,0.293441772,0.368663788,0.112610181,0.115024249,0.050491333,0.009926796,0,0.000377655,0.112610181,0.002520561,0,0.00302728,0,0.003741582,0,0.000185013,0.000845909,2,20,6,5,11,73,6,6,15,0,2,6,1,1,26.52525253,98.1969697,359,34920.51178,11,0,513185.4452,513185.4417,0,0,6,1,3,40,1,22,3,71799.98873,228,13510814.31,3660549.817
417,4,11,3.10E+11,199.9999922,35212.6,0.470245838,0.087476254,0.201499462,0.163810253,0.018201828,0.038981438,0,0,0.201499462,0.000984669,0,0.00290966,0,0.001487255,0,0.000398159,0.001172543,0,16,2,2,4,38,5,1,8,1,1,4,1,2,39.78733033,135.9004525,601,842.5340902,4,1587.484836,515876.4617,515876.4447,0,0,6,2,3,40,1,28,2,120199.9953,417,13509808.08,3661591.956
21,0,0,3.10E+11,199.9999997,39434.78571,0.278265317,0.247181892,0.216326873,0.141847452,0.026496887,0.016004086,0,0.0000054,0.216326873,0.007049402,0,0.008729935,0,0.001772086,0.000242392,0.000610352,0.000721773,3,10,1,1,2,68,12,0,13,2,2,0,0,3,34.08396946,115.7862595,1315.666667,38279.98087,2,4017.156447,516272.3574,516272.316,0,0,9,3,3,40,1,33,2,263133.333,21,13515172.44,3658990.437
937,0,2,3.10E+11,200.0000177,42807.78261,0.415375233,0.19231081,0.189479351,0.101304054,0.037983418,0.01543808,0,0,0.186891556,0.013299465,0,0.01458025,0,0.000119686,0.000607014,0.000669003,0,1,30,5,9,14,75,6,7,18,0,2,9,1,3,31.27310924,107.3697479,204,21985.40923,14,0,516809.6014,516809.5738,0,0,6,1,3,40,1,42,3,40800.00361,937,13507810.17,3658172.112
150,1,0,3.10E+11,199.9999651,37054.88889,0.260752201,0.437757492,0.087346554,0.126616001,0.046748638,0.001644135,0,0.000102997,0.087346554,0.013698101,0,0.00535059,0,0.0000868,0,0,0,0,3,1,0,1,10,0,1,6,2,3,1,0,0,28.45933014,108.1913876,284,39127.30589,1,47527.95691,523205.2486,523205.2263,0,0,6,2,3,40,0,48,3,56799.99009,150,13509079.59,3660789.257
1193,0,0,3.10E+11,177.8788158,48586.48276,0.299138641,0.187436676,0.22635479,0.142114067,0.029669571,0.022359467,0,0.0000685,0.22635479,0.008782959,0,0.009481049,0,0.000351906,0,0.000152588,0,0,11,2,4,6,57,5,2,23,3,1,2,3,4,32.22131148,106.3032787,1518.5,50247.34901,6,0,523361.3056,523361.2754,0,0,6,2,3,60,2,53,4,270108.9818,1193,13515494.47,3658548.359
1129,3,0,3.10E+11,199.999989,45984.75,0.359356244,0.106168588,0.278163433,0.160654227,0.010460218,0.052726587,0,0.0000121,0.278163433,0.003686428,0,0.00682354,0,0.002029737,0,0.000163714,0.001205126,0,13,3,4,7,17,5,4,16,2,1,5,1,3,50.04568528,168.1725888,1328.333333,0,7,6587.653162,524220.1296,524220.1111,0,0,12,4,3,60,1,47,2,265666.652,1129,13507815.72,3657007.73
819,1,0,3.10E+11,200.0001038,46237.38462,0.346012751,0.053894679,0.358847936,0.083357599,0.019468519,0.012584474,0,0.0000362,0.358847936,0.011003282,0.000000636,0,0.000026,0.002014266,0,0.0000769,0.00000837,0,25,5,19,24,14,6,5,18,0,3,7,1,5,47.83333334,158.6527778,1412.25,0,24,0,525203.3804,525203.3874,0,0,7,2,3.5,60,0,35,4,282450.1466,819,13515884.29,3661447.05
939,0,0,3.10E+11,200.0000386,34052.58824,0.421168327,0.286854744,0.053950628,0.163741112,0.02040418,0.025699298,0,0.0000213,0.053950628,0.001969337,0,0.021000862,0,0.001475016,0,0.000233332,0.00039196,0,9,1,1,2,25,5,0,5,0,0,1,0,0,38.70854272,130.8492462,131,14844.02534,2,48788.27635,525366.6594,525366.6138,0,0,6,2,3,40,1,64,0,26200.00506,939,13507863.16,3658309.708
821,0,0,3.10E+11,199.9999538,46504.68966,0.277288957,0.090353706,0.284824025,0.151628061,0.01548455,0.028135907,0,0.0000189,0.284824025,0.007854808,0,0.01950212,0,0.001276883,0.000045,0.0000814,0.000673814,0,15,4,9,13,19,5,4,18,0,4,5,1,5,49.07843137,165.5490196,1381.714286,0,13,0,528581.6021,528581.5797,0,0,9,3,3,60,1,33,5,276342.7934,821,13516249.99,3661607.237
587,0,8,3.10E+11,199.9999837,42631.58333,0.439615885,0.153768222,0.179347356,0.156633695,0.025351206,0.017706235,0,0.0000191,0.179347356,0.008168856,0,0.001446088,0,0.000895818,0,0.000118574,0.000741323,2,17,4,4,8,62,4,6,12,0,2,4,1,1,25.18137254,94.33823529,263,36035.27251,8,0,532922.5747,532922.5898,0,0,6,1,3,40,1,20,3,52599.99571,587,13510812.91,3660449.299
555,1,0,3.10E+11,199.9999875,44947.26316,0.416430155,0.229550997,0.109161377,0.156061808,0.03215154,0.030298551,0,0,0.109161377,0.002748489,0,0.003751437,0,0.002271334,0,0.0000556,0.0000203,0,17,4,17,21,58,3,4,19,1,2,4,1,1,29.17289719,97.4953271,176,19523.31201,21,165.2580469,538358.483,538358.4923,0,0,6,2,3,40,1,24,3,35199.9978,555,13509841.41,3660024.651
456,1,1,3.10E+11,199.9999662,43572.77778,0.48395443,0.126309077,0.137787819,0.194917997,0.010566394,0.00821654,0,0.00037988,0.137787819,0.001293818,0,0.017912547,0,0.002234141,0,0.000486692,0.000101089,0,17,3,15,18,53,3,3,22,2,2,3,1,2,27.37117903,93.54585153,188,11636.32855,18,11461.80719,540342.1229,540342.1541,0,0,6,1,3,40,1,21,3,37599.99365,456,13509697.91,3659804.562
641,1,0,3.10E+11,200.0000161,35279.13333,0.483197053,0.15941445,0.126056194,0.162731012,0.017663002,0.014709632,0,0,0.126056194,0.015750885,0,0.019285202,0,0.00288566,0,0.000945886,0.000435034,0,7,1,1,2,24,3,0,6,0,4,1,0,0,35.03738318,120.8037383,327,16499.35237,2,48788.27635,540412.6978,540412.6438,0,0,6,2,3,50,0,59,4,65400.00526,641,13509336.78,3661017.315
547,0,5,3.10E+11,199.999991,39949.875,0.169373989,0.465934753,0.141292095,0.115178585,0.025593281,0.026402473,0,0.000662804,0.141292095,0.000000954,0,0.024167538,0,0.004097462,0,0.00224638,0.000117302,0,24,6,11,17,42,10,4,20,0,4,8,0,2,34.98901099,124.6739927,374,971.2832743,17,76906.24,542951.8935,542951.8959,0,0,6,2,3,40,0,46,4,74799.99663,547,13513988.45,3660259.168
675,1,18,3.10E+11,199.9999906,39232.78571,0.429730733,0.04638354,0.30232048,0.166989009,0.010917028,0.024005572,0,0,0.30232048,0.004316966,0,0.026006063,0.000617027,0.004152616,0,0.001225154,0.000176748,0,27,8,16,24,35,14,1,23,1,3,6,0,2,37.05802047,129.9590444,2656,0,24,59550.44651,543139.3604,543139.3604,0,0,6,2,3,60,1,48,3,531199.975,675,13514234.29,3660413.245
807,1,0,3.10E+11,199.9999549,44409.03448,0.111319447,0.182278442,0.241334343,0.117512894,0.046769142,0.005294895,0,0.000107765,0.241334343,0.006264019,0.00000525,0.041248417,0,0.00039959,0.0000474,0.000039,0.0000373,1,9,2,4,6,69,9,2,15,1,1,0,1,4,34.46743295,106.5708812,2340.666667,45453.32755,6,0,544850.0893,544850.0238,0,0,3,1,3,60,0,55,2,468133.2278,807,13513543.13,3661318.035
841,0,7,3.10E+11,199.9999974,43365.68571,0.058913231,0.467371464,0.26144743,0.09620142,0.057393074,0.042449951,0,0.0000429,0.26144743,0,0,0.002530098,0,0.000271797,0,0.000338554,0.000071,0,21,8,12,20,25,11,4,21,0,3,6,0,3,39.3197279,131.0238095,688,0,20,47752.26081,549145.567,549145.5675,0,0,6,2,3,40,0,28,3,137599.9982,841,13515601.66,3659041.172
597,1,2,3.10E+11,199.9999527,38527.63636,0.514261246,0.100895882,0.143824577,0.190771341,0.017351627,0.0204072,0,0,0.143824577,0.000822783,0,0.002351761,0,0.00268364,0,0.000948906,0.0000908,0,6,1,1,2,22,1,0,7,0,4,1,0,0,31.59633028,112.5733945,163,19163.27757,2,48788.27635,551265.5743,551265.5414,0,0,6,2,3,40,1,59,4,32599.99229,597,13509283.07,3660888.262
699,0,15,3.10E+11,199.9999616,34690.875,0.391797702,0.148717562,0.227362633,0.166076978,0.024618149,0.025822322,0,0.0000855,0.227362633,0.008677165,0,0.000593185,0,0.000340462,0,0.0000458,0.0000168,1,12,2,1,3,43,6,1,3,1,1,4,0,1,38.97863248,125.5641026,1112,7493.883003,3,48788.27635,551536.3391,551536.3272,0,0,6,2,3,60,0,60,1,222399.9573,699,13509621.88,3661335.872
805,7,0,3.10E+11,200.00004,47587.35714,0.291266661,0.135150543,0.195981613,0.139188253,0.017606442,0.033755302,0,0.0000459,0.195981613,0.003927891,0.0000102,0.017271335,0,0.001071636,0,0.000226314,0.000471629,0,10,2,4,6,45,4,2,24,0,1,1,3,4,31.94214875,107.4710744,1898.4,50379.69689,6,0,551773.0616,551773.0298,0,0,9,3,3,60,2,35,4,379680.0759,805,13513153.29,3661377.003
798,0,0,3.10E+11,199.9999493,46986.33333,0.360646248,0.274869283,0.12812678,0.167837143,0.030236244,0.01921463,0,0.000101089,0.12812678,0.000441869,0,0.006250064,0,0.001632055,0,0.000261307,0.00014019,0,15,4,14,18,64,5,4,21,1,3,3,1,2,28.75471699,98.87264151,1145,21411.74598,18,0,553559.2613,553559.2709,0,0,6,2,3,50,0,28,4,228999.9419,798,13509967.03,3660102.351
938,0,0,3.10E+11,51.85352672,34076.78571,0.420891762,0.284918785,0.044775963,0.165946007,0.028802872,0.020142555,0,0,0.044775963,0.00074482,0,0.00540638,0,0.013050079,0,0.000121117,0.005854607,1,12,1,2,3,39,5,2,5,0,2,3,0,1,36.02834006,113.3562753,0,0,3,20363.49303,558560.5119,558560.4808,0,0,6,2,3,40,0,35,2,0,938,13508008.52,3658261.589
419,1,4,3.10E+11,217.6651113,37564.73684,0.465763728,0.065668424,0.235712051,0.175201098,0.027038574,0.014707247,0,0.000364304,0.235712051,0.002159119,0,0.001879692,0,0.001585642,0,0.000192006,0.000021,0,22,2,2,4,55,5,2,13,1,1,4,1,3,38.45275591,130.1653543,623,16824.84199,4,0,559153.7839,559153.7851,0,0,6,2,3,40,1,35,2,135605.3643,419,13510015.66,3661569.065
629,4,0,3.10E+11,199.9999481,56036.46154,0.317071597,0.335491498,0.084676425,0.176036199,0.037354787,0.012290001,0,0,0.084676425,0.008981387,0,0.000238736,0,0.001183192,0,0.000154495,0.0000223,0,5,2,6,8,28,8,2,9,1,0,3,1,0,44.91304346,190.5130435,619,31743.90458,8,0,559181.297,559181.2825,0,0,6,2,3,40,1,48,1,123799.9679,629,13512805.02,3660882.699
124,0,1,3.10E+11,199.999965,45131.88462,0.166926384,0.541776657,0.071180662,0.123227437,0.05803299,0.022561391,0,0.000193596,0.071180662,0.001536051,0,0.008586566,0,0.000567436,0.000144641,0.0000439,0,3,20,5,13,18,47,3,6,23,1,1,10,1,3,44.25090909,143.6836364,575.5,42100.07181,18,2413.108806,560682.2627,560682.2859,0,0,6,2,3,40,0,37,2,115099.9799,124,13513152.76,3660084.379
385,0,1,3.10E+11,199.9999327,37721.52632,0.417624474,0.186582247,0.153043747,0.186052958,0.025062879,0.022403081,0,0.00000572,0.153043747,0.000831286,0,0.001800219,0,0.001792272,0,0.0000302,0.0000121,1,22,2,2,4,59,6,4,13,1,1,6,1,4,39.19780219,128.6153846,829,25448.56405,4,0,567040.0268,567040.0223,0,0,6,2,3,50,0,35,2,165799.9442,385,13510120.9,3661445.034
70,0,3,3.10E+11,199.9999463,42864.17647,0.428707123,0.13988177,0.210796674,0.103279432,0.04276371,0.005390803,0,0.000243187,0.210796674,0.019275665,0,0.002610842,0.00000413,0.006098429,0,0.002170245,0.001115799,0,21,4,7,11,66,6,8,15,0,2,6,1,4,33.359375,113.5820313,470,19081.49712,11,0,567490.708,567485.201,0,0,6,2,3,40,0,31,3,93999.97476,70,13510609.43,3661048.251
520,4,13,3.10E+11,199.9999932,43473.7,0.380428791,0.146089077,0.229390621,0.162656784,0.023161888,0.016557693,0,0,0.229390621,0.00177002,0,0.001446724,0,0.005042553,0,0.000714302,0.000265121,0,25,6,14,20,30,11,2,25,2,3,5,0,2,37.41095891,131.2773973,607,0,20,45725.07636,571170.6342,571170.6498,0,0,6,2,3,40,1,44,3,121399.9959,520,13514166.48,3660475.405
227,0,0,3.10E+11,199.9999893,44961.83333,0.388978004,0.282447497,0.121767362,0.125345866,0.044617335,0.015498479,0,0,0.121767362,0.003846486,0,0.01497968,0,0.004167875,0,0.000159899,0.000741959,2,16,5,3,8,58,6,6,12,0,2,5,1,1,20.83257918,83.28959276,359,35054.49772,8,0,574345.4436,574345.4639,0,0,6,1,3,40,0,19,3,71799.99616,227,13510727.39,3660369.738
1192,0,8,3.10E+11,199.9999958,47257.11111,0.264157122,0.150390885,0.235365001,0.156050422,0.023693778,0.022048777,0,0.0000307,0.235365001,0.006355459,0,0.015948122,0,0.000556772,0,0.000426726,0.000439384,0,10,2,4,6,60,4,2,17,0,1,1,3,4,33.79310345,109.2911877,1688,49190.77126,6,0,579806.8498,579806.786,0,0,9,3,3,60,2,53,4,337599.9929,1192,13512953.74,3661367.004
593,0,1,3.10E+11,199.9999991,47603,0.485858281,0.146666527,0.139513016,0.128192266,0.067187945,0.013137499,0,0.0000111,0.139513016,0.00434653,0,0.005086899,0,0.00130717,0,0.000244776,0.000244776,2,13,5,4,9,73,6,7,13,0,2,4,1,3,29.21929826,104.995614,337,34932.34791,9,0,582192.5337,582192.5252,0,0,6,1,3,40,0,20,3,67399.9997,593,13510631.02,3660532.454
621,0,0,3.10E+11,199.9999834,53331.72222,0.345924377,0.284580231,0.158234278,0.114892324,0.026905696,0.017530441,0,0.0000919,0.158234278,0.013338089,0,0.002416611,0,0.000171979,0,0.000517527,0.00000477,2,12,4,4,8,56,3,7,16,0,2,2,0,4,31.38745388,111.2250923,1111,59017.48292,8,56393.54516,582891.9743,582891.9534,0,0,6,2,3,40,1,44,2,222199.9816,621,13512698.53,3659504.435
683,0,13,3.10E+11,189.5393394,55917.4375,0.444320202,0.199934959,0.11696434,0.178966045,0.003756523,0.025429726,0,0.0000243,0.11696434,0.00348568,0,0.019299984,0,0.001497269,0,0.001399517,0.0000639,0,6,3,7,10,31,8,2,13,1,0,5,1,0,44.05882353,181.7352941,1819,28839.90329,10,0,586321.208,586321.1982,0,0,6,2,3,60,1,60,1,344772.0584,683,13512682.19,3660812.318
842,1,0,3.10E+11,200.0000252,46559.35135,0.184839884,0.413814545,0.186258634,0.116734505,0.051683426,0.018683116,0,0,0.186258634,0.00193723,0,0.004071871,0.000127792,0.002679507,0,0.00062116,0.0000531,0,23,10,15,25,25,9,4,17,1,4,5,0,5,42.38652481,137.9113475,271,0,25,12814.97311,589977.9527,589977.9816,0,0,6,2,3,40,1,41,4,54200.00683,842,13515621.35,3658633.917
676,0,3,3.10E+11,200.0000624,39283.89189,0.450709661,0.046078364,0.2668492,0.163271268,0.015105247,0.028744698,0,0.00000413,0.2668492,0.007604599,0,0.01389122,0.000199,0.004463832,0,0.000638644,0.000176748,0,23,7,12,19,33,10,2,21,1,3,7,0,1,38.17610064,132.827044,2708,971.2832743,19,43475.78183,595617.8217,595617.853,0,0,6,2,3,60,0,47,3,541600.169,676,13514038.09,3660452.053
68,1,1,3.10E+11,177.3848378,48799.61538,0.342189789,0.328670184,0.102524122,0.102966309,0.084725698,0.00615565,0,0.0000566,0.102524122,0.0000633,0,0.011586189,0,0.000225385,0,0.000133832,0.000244776,1,15,5,5,10,77,6,9,14,0,3,8,0,4,29.98326359,106.0669456,247,23885.37057,10,0,598245.7497,598245.7206,0,0,6,2,3,40,1,21,3,43814.05494,68,13510548.09,3660665.54
703,3,2,3.10E+11,200.0000016,39306.47059,0.213376999,0.346645673,0.20661513,0.113588651,0.034175873,0.065485636,0,0.000104904,0.20661513,0.001602173,0,0.0000388,0,0.000126521,0,0.00000127,0,1,26,4,5,9,66,6,7,17,1,2,8,1,6,37.36458335,124.2118056,1332,9636.739495,9,0,602552.0384,601436.6677,0,0,9,3,3,60,0,33,3,266400.0021,703,13510415.99,3661242.711
1095,1,1,3.10E+11,200.0000562,48992.65789,0.223059972,0.357837677,0.210345904,0.12320741,0.049739838,0.008908272,0,0,0.210345904,0.012949944,0,0.003845215,0.000481923,0.002086639,0,0.0000137,0.000128746,0,21,8,18,26,18,7,4,18,1,4,4,0,3,40.13183279,130.3826367,435,0,26,32760.6044,601696.4281,601696.4618,0,0,6,2,3,40,0,41,4,87000.02445,1095,13515945.93,3660070.015
925,0,2,3.10E+11,199.9999245,50068.5,0.154157639,0.454781532,0.166255951,0.110466639,0.041688919,0.00981013,0,0,0.166255951,0.016709328,0,0.005290985,0,0.002640088,0,0.000113169,0.000220935,2,12,7,11,18,36,9,3,19,2,0,8,2,1,46.59330144,162.5550239,287,28506.6902,18,0,603997.3159,603997.3623,0,0,6,2,3,40,1,65,2,57399.97833,925,13507666.41,3657580.728
940,0,0,3.10E+11,199.9999475,33933.83333,0.177292347,0.532323837,0.093203545,0.090648174,0.05261898,0.017745972,0,0.000361443,0.093203545,0.000383377,0,0.052412987,0,0.000127316,0,0.0000367,0,1,13,1,2,3,37,6,2,5,0,2,2,0,1,37.06766917,120.7894737,134,8721.477768,3,48788.27635,607967.4668,607967.4213,0,0,6,2,3,40,0,55,2,26799.99297,940,13507771.57,3658206.862
638,0,2,3.10E+11,199.9999783,38790.91667,0.531112862,0.113307953,0.141377449,0.1634655,0.007555962,0.010752487,0,0,0.141377449,0.014294434,0,0.033574104,0,0.00300808,0,0.001377678,0.000197792,0,6,1,4,5,26,0,0,7,0,4,1,0,0,32.74180328,113.9918033,236,15876.67964,5,46037.94312,608274.7323,608274.7064,0,0,6,2,3,40,1,60,4,47199.99488,638,13509345.53,3660817.758
